"","Taxon","Family","Order","Importer","Exporter","Year","mass","Clean_code","IUCNName"
"5129","Sphaeropteris glauca","Cyatheaceae","Cyatheales","JP","ID",2016,0,"NE","Sphaeropteris glauca"
"5130","Sphaeropteris glauca","Cyatheaceae","Cyatheales","JP","ID",2017,0,"NE","Sphaeropteris glauca"
"5131","Sphaeropteris glauca","Cyatheaceae","Cyatheales","JP","ID",2018,0,"NE","Sphaeropteris glauca"
"5132","Sphaeropteris glauca","Cyatheaceae","Cyatheales","JP","ID",2019,0,"LC","Sphaeropteris glauca"
"5133","Sphaeropteris glauca","Cyatheaceae","Cyatheales","JP","ID",2020,0,"LC","Sphaeropteris glauca"
"5134","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2000,0,"NE","Stenocereus dumortieri"
"5135","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2001,0,"NE","Stenocereus dumortieri"
"5136","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2002,0,"NE","Stenocereus dumortieri"
"5137","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2003,0,"NE","Stenocereus dumortieri"
"5138","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2004,0,"NE","Stenocereus dumortieri"
"5139","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2005,0,"NE","Stenocereus dumortieri"
"5140","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2006,0,"NE","Stenocereus dumortieri"
"5141","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2007,0,"NE","Stenocereus dumortieri"
"5142","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2008,0,"NE","Stenocereus dumortieri"
"5143","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2009,0,"NE","Stenocereus dumortieri"
"5144","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2010,0,"NE","Stenocereus dumortieri"
"5145","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2011,0,"NE","Stenocereus dumortieri"
"5146","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2012,0,"NE","Stenocereus dumortieri"
"5147","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2013,0,"LC","Stenocereus dumortieri"
"5148","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2014,0,"LC","Stenocereus dumortieri"
"5149","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2015,0,"LC","Stenocereus dumortieri"
"5150","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2016,0,"LC","Stenocereus dumortieri"
"5151","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2017,0,"LC","Stenocereus dumortieri"
"5152","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2018,0,"LC","Stenocereus dumortieri"
"5153","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2019,0,"LC","Stenocereus dumortieri"
"5154","Stenocereus dumortieri","Cactaceae","Caryophyllales","NL","MX",2020,4.18,"LC","Stenocereus dumortieri"
"5155","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2000,0,"NE","Stenocereus queretaroensis"
"5156","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2001,0,"NE","Stenocereus queretaroensis"
"5157","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2002,0,"NE","Stenocereus queretaroensis"
"5158","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2003,0,"NE","Stenocereus queretaroensis"
"5159","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2004,0,"NE","Stenocereus queretaroensis"
"5160","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2005,0,"NE","Stenocereus queretaroensis"
"5161","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2006,0,"NE","Stenocereus queretaroensis"
"5162","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2007,0,"NE","Stenocereus queretaroensis"
"5163","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2008,0,"NE","Stenocereus queretaroensis"
"5164","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2009,0,"NE","Stenocereus queretaroensis"
"5165","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2010,0,"NE","Stenocereus queretaroensis"
"5166","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2011,0,"NE","Stenocereus queretaroensis"
"5167","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2012,0,"NE","Stenocereus queretaroensis"
"5168","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2013,0,"LC","Stenocereus queretaroensis"
"5169","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2014,0,"LC","Stenocereus queretaroensis"
"5170","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2015,0,"LC","Stenocereus queretaroensis"
"5171","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2016,0,"LC","Stenocereus queretaroensis"
"5172","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2017,0,"LC","Stenocereus queretaroensis"
"5173","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2018,0,"LC","Stenocereus queretaroensis"
"5174","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2019,9,"LC","Stenocereus queretaroensis"
"5175","Stenocereus queretaroensis","Cactaceae","Caryophyllales","NL","MX",2020,4.55,"LC","Stenocereus queretaroensis"
"5176","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2000,0,"VU","Swietenia macrophylla"
"5177","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2001,0,"VU","Swietenia macrophylla"
"5178","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2002,0,"VU","Swietenia macrophylla"
"5179","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2003,0,"VU","Swietenia macrophylla"
"5180","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2004,0,"VU","Swietenia macrophylla"
"5181","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2005,0,"VU","Swietenia macrophylla"
"5182","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2006,0,"VU","Swietenia macrophylla"
"5183","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2007,0,"VU","Swietenia macrophylla"
"5184","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2008,0,"VU","Swietenia macrophylla"
"5185","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2009,0,"VU","Swietenia macrophylla"
"5186","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2010,0,"VU","Swietenia macrophylla"
"5187","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2011,0,"VU","Swietenia macrophylla"
"5188","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2012,0,"VU","Swietenia macrophylla"
"5189","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2013,0,"VU","Swietenia macrophylla"
"5190","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2014,0,"VU","Swietenia macrophylla"
"5191","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2015,0,"VU","Swietenia macrophylla"
"5192","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2016,0,"VU","Swietenia macrophylla"
"5193","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2017,0,"VU","Swietenia macrophylla"
"5194","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2018,0,"VU","Swietenia macrophylla"
"5195","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2019,8,"VU","Swietenia macrophylla"
"5196","Swietenia macrophylla","Meliaceae","Sapindales","PA","HN",2020,0,"VU","Swietenia macrophylla"
"5197","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2005,0,"LC","Taxus cuspidata"
"5198","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2006,0,"LC","Taxus cuspidata"
"5199","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2007,36,"LC","Taxus cuspidata"
"5200","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2008,0,"LC","Taxus cuspidata"
"5201","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2009,0,"LC","Taxus cuspidata"
"5202","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2010,60,"LC","Taxus cuspidata"
"5203","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2011,60,"LC","Taxus cuspidata"
"5204","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2012,0,"LC","Taxus cuspidata"
"5205","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2013,25,"LC","Taxus cuspidata"
"5206","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2014,0,"LC","Taxus cuspidata"
"5207","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2015,25,"LC","Taxus cuspidata"
"5208","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2016,0,"LC","Taxus cuspidata"
"5209","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2017,0,"LC","Taxus cuspidata"
"5210","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2018,0,"LC","Taxus cuspidata"
"5211","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2019,0,"LC","Taxus cuspidata"
"5212","Taxus cuspidata","Taxaceae","Pinales","CN","KP",2020,0,"LC","Taxus cuspidata"
"5213","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2000,0,"NE","Taxus wallichiana"
"5214","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2001,0,"NE","Taxus wallichiana"
"5215","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2002,0,"NE","Taxus wallichiana"
"5216","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2003,50000,"NE","Taxus wallichiana"
"5217","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2004,0,"NE","Taxus wallichiana"
"5218","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2005,0,"NE","Taxus wallichiana"
"5219","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2006,0,"NE","Taxus wallichiana"
"5220","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2007,0,"NE","Taxus wallichiana"
"5221","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2008,0,"NE","Taxus wallichiana"
"5222","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2009,0,"NE","Taxus wallichiana"
"5223","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2010,0,"NE","Taxus wallichiana"
"5224","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2011,0,"EN","Taxus wallichiana"
"5225","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2012,0,"EN","Taxus wallichiana"
"5226","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2013,0,"EN","Taxus wallichiana"
"5227","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2014,0,"EN","Taxus wallichiana"
"5228","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2015,0,"EN","Taxus wallichiana"
"5229","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2016,0,"EN","Taxus wallichiana"
"5230","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2017,0,"EN","Taxus wallichiana"
"5231","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2018,0,"EN","Taxus wallichiana"
"5232","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2019,0,"EN","Taxus wallichiana"
"5233","Taxus wallichiana","Taxaceae","Pinales","CN","MM",2020,0,"EN","Taxus wallichiana"
"5234","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2000,0,"NE","Taxus wallichiana"
"5235","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2001,0,"NE","Taxus wallichiana"
"5236","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2002,0,"NE","Taxus wallichiana"
"5237","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2003,0,"NE","Taxus wallichiana"
"5238","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2004,0,"NE","Taxus wallichiana"
"5239","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2005,0,"NE","Taxus wallichiana"
"5240","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2006,180,"NE","Taxus wallichiana"
"5241","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2007,6,"NE","Taxus wallichiana"
"5242","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2008,0,"NE","Taxus wallichiana"
"5243","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2009,0,"NE","Taxus wallichiana"
"5244","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2010,0,"NE","Taxus wallichiana"
"5245","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2011,0,"EN","Taxus wallichiana"
"5246","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2012,0,"EN","Taxus wallichiana"
"5247","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2013,0,"EN","Taxus wallichiana"
"5248","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2014,0,"EN","Taxus wallichiana"
"5249","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2015,0,"EN","Taxus wallichiana"
"5250","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2016,0,"EN","Taxus wallichiana"
"5251","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2017,0,"EN","Taxus wallichiana"
"5252","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2018,0,"EN","Taxus wallichiana"
"5253","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2019,0,"EN","Taxus wallichiana"
"5254","Taxus wallichiana","Taxaceae","Pinales","SG","CN",2020,0,"EN","Taxus wallichiana"
"5255","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2000,0,"NE","Thrixspermum centipeda"
"5256","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2001,0.022,"NE","Thrixspermum centipeda"
"5257","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2002,0,"NE","Thrixspermum centipeda"
"5258","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2003,0,"NE","Thrixspermum centipeda"
"5259","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2004,0,"NE","Thrixspermum centipeda"
"5260","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2005,0,"NE","Thrixspermum centipeda"
"5261","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2006,0,"NE","Thrixspermum centipeda"
"5262","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2007,0,"NE","Thrixspermum centipeda"
"5263","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2008,0,"NE","Thrixspermum centipeda"
"5264","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2009,0,"NE","Thrixspermum centipeda"
"5265","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2010,0,"NE","Thrixspermum centipeda"
"5266","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2011,0,"NE","Thrixspermum centipeda"
"5267","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2012,0,"NE","Thrixspermum centipeda"
"5268","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2013,0,"NE","Thrixspermum centipeda"
"5269","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2014,0,"NE","Thrixspermum centipeda"
"5270","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2015,0,"NE","Thrixspermum centipeda"
"5271","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2016,0,"NE","Thrixspermum centipeda"
"5272","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2017,0,"NE","Thrixspermum centipeda"
"5273","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2018,0,"NE","Thrixspermum centipeda"
"5274","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2019,0,"NE","Thrixspermum centipeda"
"5275","Thrixspermum centipeda","Orchidaceae","Orchidales","DE","VN",2020,0,"NE","Thrixspermum centipeda"
"5276","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2000,0,"NE","Cibotium barometz"
"5277","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2000,0,"NE","Cibotium barometz"
"5278","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2000,0,"NE","Cibotium barometz"
"5279","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2001,0,"NE","Cibotium barometz"
"5280","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2001,0,"NE","Cibotium barometz"
"5281","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2001,0,"NE","Cibotium barometz"
"5282","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2002,0,"NE","Cibotium barometz"
"5283","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2002,0,"NE","Cibotium barometz"
"5284","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2002,0,"NE","Cibotium barometz"
"5285","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2003,0,"NE","Cibotium barometz"
"5286","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2003,0,"NE","Cibotium barometz"
"5287","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2003,0,"NE","Cibotium barometz"
"5288","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2004,0,"NE","Cibotium barometz"
"5289","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2004,0,"NE","Cibotium barometz"
"5290","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2004,0,"NE","Cibotium barometz"
"5291","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2005,0,"NE","Cibotium barometz"
"5292","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2005,0,"NE","Cibotium barometz"
"5293","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2005,0,"NE","Cibotium barometz"
"5294","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2006,0,"NE","Cibotium barometz"
"5295","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2006,0,"NE","Cibotium barometz"
"5296","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2006,0,"NE","Cibotium barometz"
"5297","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2007,0,"NE","Cibotium barometz"
"5298","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2007,0,"NE","Cibotium barometz"
"5299","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2007,0,"NE","Cibotium barometz"
"5300","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2008,0,"NE","Cibotium barometz"
"5301","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2008,0,"NE","Cibotium barometz"
"5302","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2008,0,"NE","Cibotium barometz"
"5303","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2009,0,"NE","Cibotium barometz"
"5304","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2009,0,"NE","Cibotium barometz"
"5305","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2009,0,"NE","Cibotium barometz"
"5306","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2010,0,"NE","Cibotium barometz"
"5307","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2010,0,"NE","Cibotium barometz"
"5308","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2010,0,"NE","Cibotium barometz"
"5309","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2011,0,"NE","Cibotium barometz"
"5310","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2011,0,"NE","Cibotium barometz"
"5311","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2011,0,"NE","Cibotium barometz"
"5312","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2012,0,"NE","Cibotium barometz"
"5313","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2012,0,"NE","Cibotium barometz"
"5314","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2012,0,"NE","Cibotium barometz"
"5315","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2013,0,"NE","Cibotium barometz"
"5316","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2013,0,"NE","Cibotium barometz"
"5317","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2013,0,"NE","Cibotium barometz"
"5318","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2014,0,"NE","Cibotium barometz"
"5319","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2014,0,"NE","Cibotium barometz"
"5320","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2014,0,"NE","Cibotium barometz"
"5321","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2015,0,"NE","Cibotium barometz"
"5322","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2015,0,"NE","Cibotium barometz"
"5323","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2015,0,"NE","Cibotium barometz"
"5324","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2016,0,"NE","Cibotium barometz"
"5325","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2016,0,"NE","Cibotium barometz"
"5326","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"VN",2016,0,"NE","Cibotium barometz"
"5327","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"CN",2017,0,"NE","Cibotium barometz"
"5328","Cibotium barometz","Dicksoniaceae","Dicksoniales",,"ID",2017,0,"NE","Cibotium barometz"
