"","Taxon","Family","Order","Importer","Exporter","Year","mass"
"4172","Prunus africana","Rosaceae","Rosales","AU","FR",2010,0
"4173","Prunus africana","Rosaceae","Rosales","AU","FR",2011,0
"4174","Prunus africana","Rosaceae","Rosales","AU","FR",2012,0
"4175","Prunus africana","Rosaceae","Rosales","AU","FR",2013,0
"4176","Prunus africana","Rosaceae","Rosales","AU","FR",2014,0
"4177","Prunus africana","Rosaceae","Rosales","AU","FR",2015,0
"4178","Prunus africana","Rosaceae","Rosales","AU","FR",2016,0
"4179","Prunus africana","Rosaceae","Rosales","AU","FR",2017,0
"4180","Prunus africana","Rosaceae","Rosales","AU","FR",2018,0
"4181","Prunus africana","Rosaceae","Rosales","AU","FR",2019,0
"4182","Prunus africana","Rosaceae","Rosales","AU","FR",2020,0
"4183","Prunus africana","Rosaceae","Rosales","AU","MZ",2000,0
"4184","Prunus africana","Rosaceae","Rosales","AU","MZ",2001,0
"4185","Prunus africana","Rosaceae","Rosales","AU","MZ",2002,0
"4186","Prunus africana","Rosaceae","Rosales","AU","MZ",2003,0
"4187","Prunus africana","Rosaceae","Rosales","AU","MZ",2004,0
"4188","Prunus africana","Rosaceae","Rosales","AU","MZ",2005,0
"4189","Prunus africana","Rosaceae","Rosales","AU","MZ",2006,0
"4190","Prunus africana","Rosaceae","Rosales","AU","MZ",2007,0
"4191","Prunus africana","Rosaceae","Rosales","AU","MZ",2008,2
"4192","Prunus africana","Rosaceae","Rosales","AU","MZ",2009,0
"4193","Prunus africana","Rosaceae","Rosales","AU","MZ",2010,0
"4194","Prunus africana","Rosaceae","Rosales","AU","MZ",2011,0
"4195","Prunus africana","Rosaceae","Rosales","AU","MZ",2012,0
"4196","Prunus africana","Rosaceae","Rosales","AU","MZ",2013,0
"4197","Prunus africana","Rosaceae","Rosales","AU","MZ",2014,0
"4198","Prunus africana","Rosaceae","Rosales","AU","MZ",2015,0
"4199","Prunus africana","Rosaceae","Rosales","AU","MZ",2016,0
"4200","Prunus africana","Rosaceae","Rosales","AU","MZ",2017,0
"4201","Prunus africana","Rosaceae","Rosales","AU","MZ",2018,0
"4202","Prunus africana","Rosaceae","Rosales","AU","MZ",2019,0
"4203","Prunus africana","Rosaceae","Rosales","AU","MZ",2020,0
"4204","Prunus africana","Rosaceae","Rosales","AU","XX",2000,0
"4205","Prunus africana","Rosaceae","Rosales","AU","XX",2001,0
"4206","Prunus africana","Rosaceae","Rosales","AU","XX",2002,0
"4207","Prunus africana","Rosaceae","Rosales","AU","XX",2003,0
"4208","Prunus africana","Rosaceae","Rosales","AU","XX",2004,0
"4209","Prunus africana","Rosaceae","Rosales","AU","XX",2005,0
"4210","Prunus africana","Rosaceae","Rosales","AU","XX",2006,0
"4211","Prunus africana","Rosaceae","Rosales","AU","XX",2007,0.3
"4212","Prunus africana","Rosaceae","Rosales","AU","XX",2008,0
"4213","Prunus africana","Rosaceae","Rosales","AU","XX",2009,0
"4214","Prunus africana","Rosaceae","Rosales","AU","XX",2010,0
"4215","Prunus africana","Rosaceae","Rosales","AU","XX",2011,0
"4216","Prunus africana","Rosaceae","Rosales","AU","XX",2012,0
"4217","Prunus africana","Rosaceae","Rosales","AU","XX",2013,0
"4218","Prunus africana","Rosaceae","Rosales","AU","XX",2014,0
"4219","Prunus africana","Rosaceae","Rosales","AU","XX",2015,0
"4220","Prunus africana","Rosaceae","Rosales","AU","XX",2016,0
"4221","Prunus africana","Rosaceae","Rosales","AU","XX",2017,0
"4222","Prunus africana","Rosaceae","Rosales","AU","XX",2018,0
"4223","Prunus africana","Rosaceae","Rosales","AU","XX",2019,0
"4224","Prunus africana","Rosaceae","Rosales","AU","XX",2020,0
"4225","Prunus africana","Rosaceae","Rosales","BE","BI",2000,0
"4226","Prunus africana","Rosaceae","Rosales","BE","BI",2001,20000
"4227","Prunus africana","Rosaceae","Rosales","BE","BI",2002,20000
"4228","Prunus africana","Rosaceae","Rosales","BE","BI",2003,0
"4229","Prunus africana","Rosaceae","Rosales","BE","BI",2004,0
"4230","Prunus africana","Rosaceae","Rosales","BE","BI",2005,0
"4231","Prunus africana","Rosaceae","Rosales","BE","BI",2006,0
"4232","Prunus africana","Rosaceae","Rosales","BE","BI",2007,0
"4233","Prunus africana","Rosaceae","Rosales","BE","BI",2008,0
"4234","Prunus africana","Rosaceae","Rosales","BE","BI",2009,0
"4235","Prunus africana","Rosaceae","Rosales","BE","BI",2010,0
"4236","Prunus africana","Rosaceae","Rosales","BE","BI",2011,0
"4237","Prunus africana","Rosaceae","Rosales","BE","BI",2012,0
"4238","Prunus africana","Rosaceae","Rosales","BE","BI",2013,0
"4239","Prunus africana","Rosaceae","Rosales","BE","BI",2014,0
"4240","Prunus africana","Rosaceae","Rosales","BE","BI",2015,0
"4241","Prunus africana","Rosaceae","Rosales","BE","BI",2016,0
"4242","Prunus africana","Rosaceae","Rosales","BE","BI",2017,0
"4243","Prunus africana","Rosaceae","Rosales","BE","BI",2018,0
"4244","Prunus africana","Rosaceae","Rosales","BE","BI",2019,0
"4245","Prunus africana","Rosaceae","Rosales","BE","BI",2020,0
"4246","Prunus africana","Rosaceae","Rosales","BE","CD",2000,0
"4247","Prunus africana","Rosaceae","Rosales","BE","CD",2001,0
"4248","Prunus africana","Rosaceae","Rosales","BE","CD",2002,0
"4249","Prunus africana","Rosaceae","Rosales","BE","CD",2003,0
"4250","Prunus africana","Rosaceae","Rosales","BE","CD",2004,0
"4251","Prunus africana","Rosaceae","Rosales","BE","CD",2005,0
"4252","Prunus africana","Rosaceae","Rosales","BE","CD",2006,0
"4253","Prunus africana","Rosaceae","Rosales","BE","CD",2007,0
"4254","Prunus africana","Rosaceae","Rosales","BE","CD",2008,7919
"4255","Prunus africana","Rosaceae","Rosales","BE","CD",2009,30000
"4256","Prunus africana","Rosaceae","Rosales","BE","CD",2010,0
"4257","Prunus africana","Rosaceae","Rosales","BE","CD",2011,0
"4258","Prunus africana","Rosaceae","Rosales","BE","CD",2012,0
"4259","Prunus africana","Rosaceae","Rosales","BE","CD",2013,0
"4260","Prunus africana","Rosaceae","Rosales","BE","CD",2014,0
"4261","Prunus africana","Rosaceae","Rosales","BE","CD",2015,0
"4262","Prunus africana","Rosaceae","Rosales","BE","CD",2016,0
"4263","Prunus africana","Rosaceae","Rosales","BE","CD",2017,45000
"4264","Prunus africana","Rosaceae","Rosales","BE","CD",2018,0
"4265","Prunus africana","Rosaceae","Rosales","BE","CD",2019,2000
"4266","Prunus africana","Rosaceae","Rosales","BE","CD",2020,0
"4267","Prunus africana","Rosaceae","Rosales","BE","CM",2000,0
"4268","Prunus africana","Rosaceae","Rosales","BE","CM",2001,0
"4269","Prunus africana","Rosaceae","Rosales","BE","CM",2002,0
"4270","Prunus africana","Rosaceae","Rosales","BE","CM",2003,0
"4271","Prunus africana","Rosaceae","Rosales","BE","CM",2004,5000
"4272","Prunus africana","Rosaceae","Rosales","BE","CM",2005,5000
"4273","Prunus africana","Rosaceae","Rosales","BE","CM",2006,8000
"4274","Prunus africana","Rosaceae","Rosales","BE","CM",2007,0
"4275","Prunus africana","Rosaceae","Rosales","BE","CM",2008,0
"4276","Prunus africana","Rosaceae","Rosales","BE","CM",2009,0
"4277","Prunus africana","Rosaceae","Rosales","BE","CM",2010,0
"4278","Prunus africana","Rosaceae","Rosales","BE","CM",2011,0
"4279","Prunus africana","Rosaceae","Rosales","BE","CM",2012,0
"4280","Prunus africana","Rosaceae","Rosales","BE","CM",2013,0
"4281","Prunus africana","Rosaceae","Rosales","BE","CM",2014,0
"4282","Prunus africana","Rosaceae","Rosales","BE","CM",2015,0
"4283","Prunus africana","Rosaceae","Rosales","BE","CM",2016,0
"4284","Prunus africana","Rosaceae","Rosales","BE","CM",2017,0
"4285","Prunus africana","Rosaceae","Rosales","BE","CM",2018,0
"4286","Prunus africana","Rosaceae","Rosales","BE","CM",2019,0
"4287","Prunus africana","Rosaceae","Rosales","BE","CM",2020,0
"4288","Prunus africana","Rosaceae","Rosales","BE","TZ",2000,0
"4289","Prunus africana","Rosaceae","Rosales","BE","TZ",2001,0
"4290","Prunus africana","Rosaceae","Rosales","BE","TZ",2002,0
"4291","Prunus africana","Rosaceae","Rosales","BE","TZ",2003,5
"4292","Prunus africana","Rosaceae","Rosales","BE","TZ",2004,0
"4293","Prunus africana","Rosaceae","Rosales","BE","TZ",2005,0
"4294","Prunus africana","Rosaceae","Rosales","BE","TZ",2006,0
"4295","Prunus africana","Rosaceae","Rosales","BE","TZ",2007,0
"4296","Prunus africana","Rosaceae","Rosales","BE","TZ",2008,0
"4297","Prunus africana","Rosaceae","Rosales","BE","TZ",2009,0
"4298","Prunus africana","Rosaceae","Rosales","BE","TZ",2010,0
"4299","Prunus africana","Rosaceae","Rosales","BE","TZ",2011,0
"4300","Prunus africana","Rosaceae","Rosales","BE","TZ",2012,0
"4301","Prunus africana","Rosaceae","Rosales","BE","TZ",2013,0
"4302","Prunus africana","Rosaceae","Rosales","BE","TZ",2014,0
"4303","Prunus africana","Rosaceae","Rosales","BE","TZ",2015,0
"4304","Prunus africana","Rosaceae","Rosales","BE","TZ",2016,0
"4305","Prunus africana","Rosaceae","Rosales","BE","TZ",2017,0
"4306","Prunus africana","Rosaceae","Rosales","BE","TZ",2018,0
"4307","Prunus africana","Rosaceae","Rosales","BE","TZ",2019,0
"4308","Prunus africana","Rosaceae","Rosales","BE","TZ",2020,0
"4309","Prunus africana","Rosaceae","Rosales","BE","UG",2000,0
"4310","Prunus africana","Rosaceae","Rosales","BE","UG",2001,0
"4311","Prunus africana","Rosaceae","Rosales","BE","UG",2002,0
"4312","Prunus africana","Rosaceae","Rosales","BE","UG",2003,0
"4313","Prunus africana","Rosaceae","Rosales","BE","UG",2004,0
"4314","Prunus africana","Rosaceae","Rosales","BE","UG",2005,0
"4315","Prunus africana","Rosaceae","Rosales","BE","UG",2006,0
"4316","Prunus africana","Rosaceae","Rosales","BE","UG",2007,0
"4317","Prunus africana","Rosaceae","Rosales","BE","UG",2008,0
"4318","Prunus africana","Rosaceae","Rosales","BE","UG",2009,0
"4319","Prunus africana","Rosaceae","Rosales","BE","UG",2010,0
"4320","Prunus africana","Rosaceae","Rosales","BE","UG",2011,0
"4321","Prunus africana","Rosaceae","Rosales","BE","UG",2012,0
"4322","Prunus africana","Rosaceae","Rosales","BE","UG",2013,76000
"4323","Prunus africana","Rosaceae","Rosales","BE","UG",2014,1e+05
"4324","Prunus africana","Rosaceae","Rosales","BE","UG",2015,0
"4325","Prunus africana","Rosaceae","Rosales","BE","UG",2016,0
"4326","Prunus africana","Rosaceae","Rosales","BE","UG",2017,0
"4327","Prunus africana","Rosaceae","Rosales","BE","UG",2018,0
"4328","Prunus africana","Rosaceae","Rosales","BE","UG",2019,0
"4329","Prunus africana","Rosaceae","Rosales","BE","UG",2020,0
"4330","Prunus africana","Rosaceae","Rosales","CN","CM",2000,0
"4331","Prunus africana","Rosaceae","Rosales","CN","CM",2001,0
"4332","Prunus africana","Rosaceae","Rosales","CN","CM",2002,0
"4333","Prunus africana","Rosaceae","Rosales","CN","CM",2003,0
"4334","Prunus africana","Rosaceae","Rosales","CN","CM",2004,0
"4335","Prunus africana","Rosaceae","Rosales","CN","CM",2005,0
"4336","Prunus africana","Rosaceae","Rosales","CN","CM",2006,0
"4337","Prunus africana","Rosaceae","Rosales","CN","CM",2007,0
"4338","Prunus africana","Rosaceae","Rosales","CN","CM",2008,0
"4339","Prunus africana","Rosaceae","Rosales","CN","CM",2009,0
"4340","Prunus africana","Rosaceae","Rosales","CN","CM",2010,0
"4341","Prunus africana","Rosaceae","Rosales","CN","CM",2011,0
"4342","Prunus africana","Rosaceae","Rosales","CN","CM",2012,0
"4343","Prunus africana","Rosaceae","Rosales","CN","CM",2013,0
"4344","Prunus africana","Rosaceae","Rosales","CN","CM",2014,10000
"4345","Prunus africana","Rosaceae","Rosales","CN","CM",2015,0
"4346","Prunus africana","Rosaceae","Rosales","CN","CM",2016,0
"4347","Prunus africana","Rosaceae","Rosales","CN","CM",2017,0
"4348","Prunus africana","Rosaceae","Rosales","CN","CM",2018,0
"4349","Prunus africana","Rosaceae","Rosales","CN","CM",2019,0
"4350","Prunus africana","Rosaceae","Rosales","CN","CM",2020,0
"4351","Prunus africana","Rosaceae","Rosales","CN","TZ",2000,0
"4352","Prunus africana","Rosaceae","Rosales","CN","TZ",2001,0
"4353","Prunus africana","Rosaceae","Rosales","CN","TZ",2002,0
"4354","Prunus africana","Rosaceae","Rosales","CN","TZ",2003,0
"4355","Prunus africana","Rosaceae","Rosales","CN","TZ",2004,0
"4356","Prunus africana","Rosaceae","Rosales","CN","TZ",2005,25000
"4357","Prunus africana","Rosaceae","Rosales","CN","TZ",2006,0
"4358","Prunus africana","Rosaceae","Rosales","CN","TZ",2007,0
"4359","Prunus africana","Rosaceae","Rosales","CN","TZ",2008,0
"4360","Prunus africana","Rosaceae","Rosales","CN","TZ",2009,0
"4361","Prunus africana","Rosaceae","Rosales","CN","TZ",2010,0
"4362","Prunus africana","Rosaceae","Rosales","CN","TZ",2011,0
"4363","Prunus africana","Rosaceae","Rosales","CN","TZ",2012,0
"4364","Prunus africana","Rosaceae","Rosales","CN","TZ",2013,0
"4365","Prunus africana","Rosaceae","Rosales","CN","TZ",2014,0
"4366","Prunus africana","Rosaceae","Rosales","CN","TZ",2015,0
"4367","Prunus africana","Rosaceae","Rosales","CN","TZ",2016,0
"4368","Prunus africana","Rosaceae","Rosales","CN","TZ",2017,0
"4369","Prunus africana","Rosaceae","Rosales","CN","TZ",2018,0
"4370","Prunus africana","Rosaceae","Rosales","CN","TZ",2019,0
"4371","Prunus africana","Rosaceae","Rosales","CN","TZ",2020,0
"4372","Prunus africana","Rosaceae","Rosales","DE","CM",2000,0
"4373","Prunus africana","Rosaceae","Rosales","DE","CM",2001,0
"4374","Prunus africana","Rosaceae","Rosales","DE","CM",2002,0
"4375","Prunus africana","Rosaceae","Rosales","DE","CM",2003,0
"4376","Prunus africana","Rosaceae","Rosales","DE","CM",2004,0
"4377","Prunus africana","Rosaceae","Rosales","DE","CM",2005,0
"4378","Prunus africana","Rosaceae","Rosales","DE","CM",2006,0
"4379","Prunus africana","Rosaceae","Rosales","DE","CM",2007,0
"4380","Prunus africana","Rosaceae","Rosales","DE","CM",2008,0
"4381","Prunus africana","Rosaceae","Rosales","DE","CM",2009,0
"4382","Prunus africana","Rosaceae","Rosales","DE","CM",2010,0
"4383","Prunus africana","Rosaceae","Rosales","DE","CM",2011,0
"4384","Prunus africana","Rosaceae","Rosales","DE","CM",2012,0
"4385","Prunus africana","Rosaceae","Rosales","DE","CM",2013,0
"4386","Prunus africana","Rosaceae","Rosales","DE","CM",2014,0
"4387","Prunus africana","Rosaceae","Rosales","DE","CM",2015,0
"4388","Prunus africana","Rosaceae","Rosales","DE","CM",2016,0
"4389","Prunus africana","Rosaceae","Rosales","DE","CM",2017,3000
"4390","Prunus africana","Rosaceae","Rosales","DE","CM",2018,0
"4391","Prunus africana","Rosaceae","Rosales","DE","CM",2019,0
"4392","Prunus africana","Rosaceae","Rosales","DE","CM",2020,0
"4393","Prunus africana","Rosaceae","Rosales","DE","ZA",2000,0
"4394","Prunus africana","Rosaceae","Rosales","DE","ZA",2001,0
"4395","Prunus africana","Rosaceae","Rosales","DE","ZA",2002,0
"4396","Prunus africana","Rosaceae","Rosales","DE","ZA",2003,4
"4397","Prunus africana","Rosaceae","Rosales","DE","ZA",2004,0
"4398","Prunus africana","Rosaceae","Rosales","DE","ZA",2005,0
"4399","Prunus africana","Rosaceae","Rosales","DE","ZA",2006,1
"4400","Prunus africana","Rosaceae","Rosales","DE","ZA",2007,0
"4401","Prunus africana","Rosaceae","Rosales","DE","ZA",2008,0
"4402","Prunus africana","Rosaceae","Rosales","DE","ZA",2009,0
"4403","Prunus africana","Rosaceae","Rosales","DE","ZA",2010,0
"4404","Prunus africana","Rosaceae","Rosales","DE","ZA",2011,0
"4405","Prunus africana","Rosaceae","Rosales","DE","ZA",2012,0
"4406","Prunus africana","Rosaceae","Rosales","DE","ZA",2013,0
"4407","Prunus africana","Rosaceae","Rosales","DE","ZA",2014,0
"4408","Prunus africana","Rosaceae","Rosales","DE","ZA",2015,0
"4409","Prunus africana","Rosaceae","Rosales","DE","ZA",2016,0
"4410","Prunus africana","Rosaceae","Rosales","DE","ZA",2017,0
"4411","Prunus africana","Rosaceae","Rosales","DE","ZA",2018,0
"4412","Prunus africana","Rosaceae","Rosales","DE","ZA",2019,0
"4413","Prunus africana","Rosaceae","Rosales","DE","ZA",2020,0
"4414","Prunus africana","Rosaceae","Rosales","ES","CD",2000,0
"4415","Prunus africana","Rosaceae","Rosales","ES","CD",2001,0
"4416","Prunus africana","Rosaceae","Rosales","ES","CD",2002,0
"4417","Prunus africana","Rosaceae","Rosales","ES","CD",2003,0
"4418","Prunus africana","Rosaceae","Rosales","ES","CD",2004,0
"4419","Prunus africana","Rosaceae","Rosales","ES","CD",2005,80000
"4420","Prunus africana","Rosaceae","Rosales","ES","CD",2006,0
"4421","Prunus africana","Rosaceae","Rosales","ES","CD",2007,0
"4422","Prunus africana","Rosaceae","Rosales","ES","CD",2008,154561
"4423","Prunus africana","Rosaceae","Rosales","ES","CD",2009,0
"4424","Prunus africana","Rosaceae","Rosales","ES","CD",2010,0
"4425","Prunus africana","Rosaceae","Rosales","ES","CD",2011,160000
"4426","Prunus africana","Rosaceae","Rosales","ES","CD",2012,0
"4427","Prunus africana","Rosaceae","Rosales","ES","CD",2013,141337
"4428","Prunus africana","Rosaceae","Rosales","ES","CD",2014,36000
"4429","Prunus africana","Rosaceae","Rosales","ES","CD",2015,0
"4430","Prunus africana","Rosaceae","Rosales","ES","CD",2016,0
"4431","Prunus africana","Rosaceae","Rosales","ES","CD",2017,0
"4432","Prunus africana","Rosaceae","Rosales","ES","CD",2018,0
"4433","Prunus africana","Rosaceae","Rosales","ES","CD",2019,0
"4434","Prunus africana","Rosaceae","Rosales","ES","CD",2020,20000
"4435","Prunus africana","Rosaceae","Rosales","ES","CM",2000,138001
"4436","Prunus africana","Rosaceae","Rosales","ES","CM",2001,60000
"4437","Prunus africana","Rosaceae","Rosales","ES","CM",2002,48000
"4438","Prunus africana","Rosaceae","Rosales","ES","CM",2003,232147
"4439","Prunus africana","Rosaceae","Rosales","ES","CM",2004,588646
"4440","Prunus africana","Rosaceae","Rosales","ES","CM",2005,874589
"4441","Prunus africana","Rosaceae","Rosales","ES","CM",2006,425000
"4442","Prunus africana","Rosaceae","Rosales","ES","CM",2007,0
"4443","Prunus africana","Rosaceae","Rosales","ES","CM",2008,0
"4444","Prunus africana","Rosaceae","Rosales","ES","CM",2009,79125
"4445","Prunus africana","Rosaceae","Rosales","ES","CM",2010,0
"4446","Prunus africana","Rosaceae","Rosales","ES","CM",2011,60000
"4447","Prunus africana","Rosaceae","Rosales","ES","CM",2012,50000
"4448","Prunus africana","Rosaceae","Rosales","ES","CM",2013,50000
"4449","Prunus africana","Rosaceae","Rosales","ES","CM",2014,185000
"4450","Prunus africana","Rosaceae","Rosales","ES","CM",2015,201180
"4451","Prunus africana","Rosaceae","Rosales","ES","CM",2016,347068
"4452","Prunus africana","Rosaceae","Rosales","ES","CM",2017,0
"4453","Prunus africana","Rosaceae","Rosales","ES","CM",2018,0
"4454","Prunus africana","Rosaceae","Rosales","ES","CM",2019,0
"4455","Prunus africana","Rosaceae","Rosales","ES","CM",2020,70000
"4456","Prunus africana","Rosaceae","Rosales","ES","GQ",2000,224659
"4457","Prunus africana","Rosaceae","Rosales","ES","GQ",2001,0
"4458","Prunus africana","Rosaceae","Rosales","ES","GQ",2002,7521
"4459","Prunus africana","Rosaceae","Rosales","ES","GQ",2003,0
"4460","Prunus africana","Rosaceae","Rosales","ES","GQ",2004,141228
"4461","Prunus africana","Rosaceae","Rosales","ES","GQ",2005,309214
"4462","Prunus africana","Rosaceae","Rosales","ES","GQ",2006,172800
"4463","Prunus africana","Rosaceae","Rosales","ES","GQ",2007,0
"4464","Prunus africana","Rosaceae","Rosales","ES","GQ",2008,0
"4465","Prunus africana","Rosaceae","Rosales","ES","GQ",2009,0
"4466","Prunus africana","Rosaceae","Rosales","ES","GQ",2010,0
