"","Taxon","Family","Order","Importer","Exporter","Year","n"
"19620","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2001,75000
"19621","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2002,75000
"19622","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2003,0
"19623","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2004,75000
"19624","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2005,75000
"19625","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2006,0
"19626","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2007,0
"19627","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2008,0
"19628","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2009,0
"19629","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2010,0
"19630","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2011,0
"19631","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2012,0
"19632","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2013,0
"19633","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2014,0
"19634","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2015,0
"19635","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2016,0
"19636","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2017,0
"19637","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2018,0
"19638","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2019,0
"19639","Galanthus woronowii","Amaryllidaceae","Liliales","DK","TR",2020,0
"19640","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2000,5e+06
"19641","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2001,2e+06
"19642","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2002,0
"19643","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2003,2e+06
"19644","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2004,2e+06
"19645","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2005,0
"19646","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2006,2e+06
"19647","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2007,0
"19648","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2008,3136004
"19649","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2009,5921720
"19650","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2010,4684840
"19651","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2011,4244685
"19652","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2012,4011650
"19653","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2013,4244685
"19654","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2014,4244685
"19655","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2015,4244685
"19656","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2016,2244685
"19657","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2017,4244685
"19658","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2018,1e+06
"19659","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2019,0
"19660","Galanthus woronowii","Amaryllidaceae","Liliales","NL","GE",2020,4906475
"19661","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2000,1341200
"19662","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2001,1672850
"19663","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2002,1910000
"19664","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2003,1908000
"19665","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2004,1900000
"19666","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2005,1739250
"19667","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2006,1757300
"19668","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2007,1249775
"19669","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2008,1702612
"19670","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2009,1999200
"19671","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2010,5421402
"19672","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2011,2644030
"19673","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2012,1400620
"19674","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2013,1509600
"19675","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2014,2163429
"19676","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2015,2160033
"19677","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2016,107059
"19678","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2017,1320800
"19679","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2018,2293696
"19680","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2019,2940000
"19681","Galanthus woronowii","Amaryllidaceae","Liliales","NL","TR",2020,2595392
"19682","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2000,0
"19683","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2001,0
"19684","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2002,0
"19685","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2003,50
"19686","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2004,656
"19687","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2005,425
"19688","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2006,100
"19689","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2007,0
"19690","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2008,0
"19691","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2009,0
"19692","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2010,0
"19693","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2011,0
"19694","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2012,0
"19695","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2013,0
"19696","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2014,0
"19697","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2015,0
"19698","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2016,0
"19699","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2017,0
"19700","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2018,0
"19701","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2019,0
"19702","Galeandra batemanii","Orchidaceae","Orchidales","US","BZ",2020,0
"19703","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2000,0
"19704","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2001,0
"19705","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2002,0
"19706","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2003,0
"19707","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2004,0
"19708","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2005,0
"19709","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2006,0
"19710","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2007,2
"19711","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2008,0
"19712","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2009,0
"19713","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2010,0
"19714","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2011,0
"19715","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2012,0
"19716","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2013,0
"19717","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2014,0
"19718","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2015,0
"19719","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2016,0
"19720","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2017,0
"19721","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2018,0
"19722","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2019,0
"19723","Gastrorchis francoisii","Orchidaceae","Orchidales","TH","MG",2020,0
"19724","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2000,0
"19725","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2001,0
"19726","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2002,0
"19727","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2003,0
"19728","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2004,0
"19729","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2005,0
"19730","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2006,0
"19731","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2007,0
"19732","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2008,0
"19733","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2009,0
"19734","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2010,0
"19735","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2011,0
"19736","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2012,0
"19737","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2013,0
"19738","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2014,0
"19739","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2015,3
"19740","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2016,6
"19741","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2017,2
"19742","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2018,0
"19743","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2019,0
"19744","Gastrorchis francoisii","Orchidaceae","Orchidales","US","MG",2020,0
"19745","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2000,10
"19746","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2001,0
"19747","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2002,0
"19748","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2003,3
"19749","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2004,0
"19750","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2005,0
"19751","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2006,0
"19752","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2007,0
"19753","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2008,0
"19754","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2009,0
"19755","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2010,0
"19756","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2011,0
"19757","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2012,0
"19758","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2013,0
"19759","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2014,0
"19760","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2015,6
"19761","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2016,14
"19762","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2017,1
"19763","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2018,0
"19764","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2019,0
"19765","Gastrorchis humblotii","Orchidaceae","Orchidales","US","MG",2020,0
"19766","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2000,0
"19767","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2001,0
"19768","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2002,0
"19769","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2003,0
"19770","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2004,0
"19771","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2005,0
"19772","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2006,0
"19773","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2007,0
"19774","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2008,0
"19775","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2009,0
"19776","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2010,0
"19777","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2011,0
"19778","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2012,0
"19779","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2013,0
"19780","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2014,0
"19781","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2015,5
"19782","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2016,1
"19783","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2017,2
"19784","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2018,0
"19785","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2019,0
"19786","Gastrorchis lutea","Orchidaceae","Orchidales","US","MG",2020,0
"19787","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2000,0
"19788","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2001,0
"19789","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2002,0
"19790","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2003,0
"19791","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2004,0
"19792","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2005,0
"19793","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2006,0
"19794","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2007,0
"19795","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2008,0
"19796","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2009,0
"19797","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2010,0
"19798","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2011,0
"19799","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2012,0
"19800","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2013,0
"19801","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2014,0
"19802","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2015,6
"19803","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2016,8
"19804","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2017,11
"19805","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2018,0
"19806","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2019,0
"19807","Gastrorchis peyrotii","Orchidaceae","Orchidales","US","MG",2020,0
"19808","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2000,0
"19809","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2001,0
"19810","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2002,0
"19811","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2003,0
"19812","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2004,0
"19813","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2005,0
"19814","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2006,0
"19815","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2007,0
"19816","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2008,0
"19817","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2009,0
"19818","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2010,0
"19819","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2011,0
"19820","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2012,0
"19821","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2013,0
"19822","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2014,0
"19823","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2015,0
"19824","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2016,0
"19825","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2017,6
"19826","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2018,0
"19827","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2019,0
"19828","Gastrorchis pulchra","Orchidaceae","Orchidales","US","MG",2020,0
"19829","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2000,10
"19830","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2001,0
"19831","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2002,0
"19832","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2003,11
"19833","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2004,0
"19834","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2005,0
"19835","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2006,0
"19836","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2007,0
"19837","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2008,0
"19838","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2009,0
"19839","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2010,0
"19840","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2011,0
"19841","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2012,0
"19842","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2013,0
"19843","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2014,0
"19844","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2015,4
"19845","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2016,7
"19846","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2017,3
"19847","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2018,0
"19848","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2019,0
"19849","Gastrorchis tuberculosa","Orchidaceae","Orchidales","US","MG",2020,0
"19850","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2000,0
"19851","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2001,0
"19852","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2002,0
"19853","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2003,0
"19854","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2004,0
"19855","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2005,0
"19856","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2006,0
"19857","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2007,0
"19858","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2008,0
"19859","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2009,0
"19860","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2010,14
"19861","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2011,0
"19862","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2012,0
"19863","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2013,0
"19864","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2014,0
"19865","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2015,0
"19866","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2016,0
"19867","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2017,0
"19868","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2018,0
"19869","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2019,0
"19870","Geohintonia mexicana","Cactaceae","Caryophyllales","KR","JP",2020,0
"19871","Gongora fulva","Orchidaceae","Orchidales","DE","NI",2000,0
"19872","Gongora fulva","Orchidaceae","Orchidales","DE","NI",2001,4
